"_type","associated_parts","file_urls","files","image_urls","information","manufacturer","manufacturer_part","origin_country","overview","primary_image_url","stock_count","title","trail","unit_price","url"
"FarnellItem","THB.032.A4B,THB.026.B1A,THC.027.A1A,6000175CC,604001100,600013700,600013600,600012500,600030600,600012600","http://www.farnell.com/datasheets/1869925.pdf","(EN)","","{""name"":""No. of Ways:"",""value"":""3""},{""name"":""Current Rating:"",""value"":""16A""},{""name"":""Product Range:"",""value"":""-""}","HYLEC","THA.209.D1A","Italy","The THA.209.D1A is a black Junction Box with PA66/SEBS/TPE body construction, comprehensive range of connection options for it, cable forming is not required. Power distribution products with 3 ports.
	


    
          
    IP68 Protection rating
        
    
    
    
 

    
            Applications
            
            
                        Industrial","http://uk.farnell.com/productimages/large/en_GB/2363966-40.jpg","1","THA.209.D1A HYLEC, Junction Box, 3, 16 A","Electrical,Junction Boxes","2003","http://uk.farnell.com/hylec/tha-209-d1a/junction-box-3way-ip68-pa66-black/dp/2363966"
"FarnellItem","9128-3M","http://www.farnell.com/datasheets/1662324.pdf","(EN)","","{""name"":""No. of Outlets:"",""value"":""1Outlets""},{""name"":""Outlet Type:"",""value"":""UK""},{""name"":""Current Rating:"",""value"":""13A""},{""name"":""Supply Voltage V AC:"",""value"":""250V""},{""name"":""Plug Type:"",""value"":""UK""},{""name"":""Cable Length:"",""value"":""2m""},{""name"":""Product Range:"",""value"":""-""}","PRO ELEC","9128-2M","China","1-Gang extension
          
    Rated at 13A and conform to BS 1363/A","http://uk.farnell.com/productimages/large/en_GB/PL09165-40.jpg","1","9128-2M PRO ELEC, 1 Gang Extension Lead, White 2m","Electrical,Power Outlet Strips","816","http://uk.farnell.com/pro-elec/9128-2m/extension-lead-1way-2m/dp/1286458"
"FarnellItem","","","","http://uk.farnell.com/productimages/large/en_US/42Y2523-500.jpg","{""name"":""Product Range:"",""value"":""-""}","STELLAR LABS","555-27520","China","","http://uk.farnell.com/productimages/large/en_US/42Y2523-40.jpg","1","555-27520 STELLAR LABS, POP UP STAGE BOX, 2 XLR FEMALE & SPEAKON","Electrical,Floor & Sockets Boxes","45457","http://uk.farnell.com/stellar-labs/555-27520/pop-up-stage-box-2-xlr-female/dp/2801498"
"FarnellItem","","","","","","MCM","XBOX320SLIM","China","","http://uk.farnell.com/productimages/large/en_US/88W1371-40.jpg","1","XBOX320SLIM MCM, DWO 320GB HARD DRIVE FOR XBOX 88W1371","Electrical,Spare & Repair Parts","219199","http://uk.farnell.com/mcm/xbox320slim/dwo-320gb-hard-drive-for-xbox/dp/2804895"
"FarnellItem","","","","http://uk.farnell.com/productimages/large/en_US/68Y0013-500.jpg,http://uk.farnell.com/productimages/large/en_US/68Y0013-501.jpg","","STELLAR LABS POWER","28-21305","China","","http://uk.farnell.com/productimages/large/en_US/68Y0013-40.jpg","1","28-21305 STELLAR LABS POWER, 3 Outlet Dual USB Surge Protector 68Y0013","Electrical,Power Outlet Strips","10298","http://uk.farnell.com/stellar-labs-power/28-21305/3-outlet-dual-usb-surge-protector/dp/2801827"
"FarnellItem","5000394002692,1501-0004-1","http://www.farnell.com/datasheets/1804101.pdf","(EN)","","{""name"":""Torch Type:"",""value"":""Hand Held""},{""name"":""Light Source:"",""value"":""LED""},{""name"":""Lumen Output:"",""value"":""139lm""},{""name"":""Beam Effective Distance:"",""value"":""213m""},{""name"":""Power Source:"",""value"":""AAA Batteries x 3""},{""name"":""Torch Body Material:"",""value"":""Aluminium""},{""name"":""Product Range:"",""value"":""-""}","MAG-LITE","XL50-S3016","United States","The XL50-S3016 is a LED Flashlight delivers user-friendly, performance oriented features in a sleek, tactical design and is driven by the next generation of MAG-LED® technology. Intelligent energy source management - continuously monitors the balance between high brightness and efficient power usage allowing for prolonged battery life.
	


    
          
    Powerful projecting Spot-to-Flood adjustable LED beam
          
    Pushbutton tail cap switch
          
    Compact, pocket size design
          
    Anodized for corrosion resistance and durability
          
    Rugged, machined aluminium case
          
    Individually serial numbered
        
    
    
    
 

    
            Applications
            
            
                        Industrial, 
                    
                        LED Lighting

                        
          
    

    
       Contents
        
            Flashlight and 3x AAA Alkaline batteries.","http://uk.farnell.com/productimages/large/en_GB/2393572-40.jpg","","XL50-S3016 MAG-LITE, Torch, Maglite, Black Blister Pack, Hand Held, LED, 139LM, 213m","Electrical,Torches","","http://uk.farnell.com/mag-lite/xl50-s3016/maglite-xl50-black-blister-pack/dp/2393572"
"FarnellItem","5000394018549,5000394002692,5000394002746","http://www.farnell.com/datasheets/1804102.pdf","(EN)","","{""name"":""Torch Type:"",""value"":""Hand Held""},{""name"":""Light Source:"",""value"":""LED""},{""name"":""Lumen Output:"",""value"":""172lm""},{""name"":""Beam Effective Distance:"",""value"":""138m""},{""name"":""Power Source:"",""value"":""AAA Batteries x 3""},{""name"":""Torch Body Material:"",""value"":""Aluminium""},{""name"":""Product Range:"",""value"":""-""}","MAG-LITE","XL200-S3016","United States","The XL200-S3016 is a LED Flashlight offers the simple QuickClick method introduced with our popular Maglite® XL200™ lets the user select the desired function. It offers motion-controlled variable power level and strobe rate. It offers five basic, easy-to-use functions plus advanced features and the stunning brightness of a next-generation LED. Intelligent energy source management is continuously monitors the balance between high brightness and efficient power usage allowing for prolonged battery life.
	


    
          
    Powerful projecting Spot-to-Flood adjustable LED beam
          
    Pushbutton tail cap switch
          
    Compact, pocket size design
          
    Anodized for corrosion resistance and durability
          
    Rugged, machined aluminium case
          
    Individually serial numbered
        
    
    
    
 

    
            Applications
            
            
                        Industrial, 
                    
                        LED Lighting

                        
          
    

    
       Contents
        
            Flashlight and 3x AAA Alkaline batteries.","http://uk.farnell.com/productimages/large/en_GB/2393573-40.jpg","","XL200-S3016 MAG-LITE, Torch, Maglite, Black Blister Pack, Hand Held, LED, 172LM, 138m","Electrical,Torches","","http://uk.farnell.com/mag-lite/xl200-s3016/maglite-xl200-black-blister-pack/dp/2393573"
"FarnellItem","9499SMB","http://www.farnell.com/datasheets/7622.pdf","(EN)","","{""name"":""Voltage Rating VAC:"",""value"":""230V""},{""name"":""Current Rating:"",""value"":""13A""},{""name"":""Product Range:"",""value"":""-""}","MEM","X521MG","Great Britain","The X521MG is a 1-gang DP switched Socket Outlet with M3.5 fixing screws.
	


    
          
    Earth terminal in mounting box
        
    
    
    
 

    
            Applications
            
            
                        Industrial","http://uk.farnell.com/productimages/large/en_GB/42260523.jpg","","X521MG MEM, SOCKET, 13A, 1GANG, METALCLAD","Electrical,Industrial & Site","","http://uk.farnell.com/mem/x521mg/socket-13a-1gang-metalclad/dp/147674"
"FarnellItem","","http://www.farnell.com/datasheets/391205.pdf","(EN)","","{""name"":""IP Rating:"",""value"":""IP66""},{""name"":""Product Range:"",""value"":""Timeguard Moulded Outdoor Socket""}","TIMEGUARD","WP101","Great Britain","A tough and durable, weatherproof socket for outdoor installations.
	


    
          
    13A single gang switch
          
    4x 20mm cable entries
          
    Earth terminal and loop terminal in back box
          
    Complies with BS1363
          
    IP66 weatherproof rating
          
    Impact resistant polypropylene housing
          
    Locking boss feature","http://uk.farnell.com/productimages/large/en_GB/8779490.jpg","","WP101 TIMEGUARD, SOCKET SWITCHED, 1GANG, W/SAFE","Electrical,Outdoor Weatherproof","","http://uk.farnell.com/timeguard/wp101/socket-switched-1gang-w-safe/dp/5079743"
"FarnellItem","","","","","","HELLERMANNTYTON","WC9-1","","","","1","WC9-1 HELLERMANNTYTON, Clip-Tag marked 1, .128"" .177"", Nylon, White, 300/pkg 80Y1627","Electrical,Accessories - Miscellaneous","3968","http://uk.farnell.com/hellermanntyton/wc9-1/clip-tag-marked-1-128-177-nylon/dp/2543177"
"FarnellItem","","","","","","HELLERMANNTYTON","WC6-7","","","","1","WC6-7 HELLERMANNTYTON, Clip-Tag marked 7, .106"" .138"", Nylon, White, 300/pkg 80Y1626","Electrical,Accessories - Miscellaneous","3968","http://uk.farnell.com/hellermanntyton/wc6-7/clip-tag-marked-7-106-138-nylon/dp/2543176"
"FarnellItem","","","","","","HELLERMANNTYTON","WC6-6","","","","1","WC6-6 HELLERMANNTYTON, Clip-Tag marked 6, .106"" .138"", Nylon, White, 300/pkg 80Y1625","Electrical,Accessories - Miscellaneous","3968","http://uk.farnell.com/hellermanntyton/wc6-6/clip-tag-marked-6-106-138-nylon/dp/2543175"
"FarnellItem","","","","","","HELLERMANNTYTON","WC6-5","","","","1","WC6-5 HELLERMANNTYTON, Clip-Tag marked 5, .106"" .138"", Nylon, White, 300/pkg 80Y1624","Electrical,Accessories - Miscellaneous","3968","http://uk.farnell.com/hellermanntyton/wc6-5/clip-tag-marked-5-106-138-nylon/dp/2543174"
"FarnellItem","","","","","","HELLERMANNTYTON","WC6-2","","","","1","WC6-2 HELLERMANNTYTON, Clip-Tag marked 2, .106"" .138"", Nylon, White, 300/pkg 80Y1623","Electrical,Accessories - Miscellaneous","3968","http://uk.farnell.com/hellermanntyton/wc6-2/clip-tag-marked-2-106-138-nylon/dp/2543173"
"FarnellItem","","","","","","HELLERMANNTYTON","WC6-1","","","","1","WC6-1 HELLERMANNTYTON, Clip-Tag marked 1, .106"" .138"", Nylon, White, 300/pkg 80Y1622","Electrical,Accessories - Miscellaneous","3968","http://uk.farnell.com/hellermanntyton/wc6-1/clip-tag-marked-1-106-138-nylon/dp/2543172"
"FarnellItem","","","","","","HELLERMANNTYTON","WC6-0","","","","1","WC6-0 HELLERMANNTYTON, Clip-Tag marked 0, .106"" .138"", Nylon, White, 300/pkg 80Y1621","Electrical,Accessories - Miscellaneous","3968","http://uk.farnell.com/hellermanntyton/wc6-0/clip-tag-marked-0-106-138-nylon/dp/2543170"
"FarnellItem","","","","","","HELLERMANNTYTON","WC3-9","","","","1","WC3-9 HELLERMANNTYTON, Clip-Tag marked 9, .075"" .104"", Nylon, White, 300/pkg 80Y1620","Electrical,Accessories - Miscellaneous","3968","http://uk.farnell.com/hellermanntyton/wc3-9/clip-tag-marked-9-075-104-nylon/dp/2543168"
"FarnellItem","","","","","","HELLERMANNTYTON","WC3-8","","","","1","WC3-8 HELLERMANNTYTON, Clip-Tag marked 8, .075"" .104"", Nylon, White, 300/pkg 80Y1619","Electrical,Accessories - Miscellaneous","3968","http://uk.farnell.com/hellermanntyton/wc3-8/clip-tag-marked-8-075-104-nylon/dp/2543167"
"FarnellItem","","","","","","HELLERMANNTYTON","WC3-7","","","","1","WC3-7 HELLERMANNTYTON, Clip-Tag marked 7, .075"" .104"", Nylon, White, 300/pkg 80Y1618","Electrical,Accessories - Miscellaneous","3968","http://uk.farnell.com/hellermanntyton/wc3-7/clip-tag-marked-7-075-104-nylon/dp/2543166"
"FarnellItem","","","","","","HELLERMANNTYTON","WC3-6","","","","1","WC3-6 HELLERMANNTYTON, Clip-Tag marked 6, .075"" .104"", Nylon, White, 300/pkg 80Y1617","Electrical,Accessories - Miscellaneous","3968","http://uk.farnell.com/hellermanntyton/wc3-6/clip-tag-marked-6-075-104-nylon/dp/2543165"
"FarnellItem","","","","","","HELLERMANNTYTON","WC3-5","","","","1","WC3-5 HELLERMANNTYTON, Clip-Tag marked 5, .075"" .104"", Nylon, White, 300/pkg 80Y1616","Electrical,Accessories - Miscellaneous","3968","http://uk.farnell.com/hellermanntyton/wc3-5/clip-tag-marked-5-075-104-nylon/dp/2543164"
"FarnellItem","","","","","","HELLERMANNTYTON","WC3-4","","","","1","WC3-4 HELLERMANNTYTON, Clip-Tag marked 4, .075"" .104"", Nylon, White, 300/pkg 80Y1615","Electrical,Accessories - Miscellaneous","3968","http://uk.farnell.com/hellermanntyton/wc3-4/clip-tag-marked-4-075-104-nylon/dp/2543163"
"FarnellItem","","","","","","HELLERMANNTYTON","WC3-3","","","","1","WC3-3 HELLERMANNTYTON, Clip-Tag marked 3, .075"" .104"", Nylon, White, 300/pkg 80Y1614","Electrical,Accessories - Miscellaneous","3968","http://uk.farnell.com/hellermanntyton/wc3-3/clip-tag-marked-3-075-104-nylon/dp/2543162"
"FarnellItem","","","","","","HELLERMANNTYTON","WC3-2","","","","1","WC3-2 HELLERMANNTYTON, Clip-Tag marked 2, .075"" .104"", Nylon, White, 300/pkg 80Y1613","Electrical,Accessories - Miscellaneous","3968","http://uk.farnell.com/hellermanntyton/wc3-2/clip-tag-marked-2-075-104-nylon/dp/2543161"
"FarnellItem","","","","","","HELLERMANNTYTON","WC3-1","","","","1","WC3-1 HELLERMANNTYTON, Clip-Tag marked 1, .075"" .104"", Nylon, White, 300/pkg 80Y1612","Electrical,Accessories - Miscellaneous","3968","http://uk.farnell.com/hellermanntyton/wc3-1/clip-tag-marked-1-075-104-nylon/dp/2543160"
"FarnellItem","","","","","","HELLERMANNTYTON","WC3-0","","","","1","WC3-0 HELLERMANNTYTON, Clip-Tag marked 0, .075"" .104"", Nylon, White, 300/pkg 80Y1611","Electrical,Accessories - Miscellaneous","3968","http://uk.farnell.com/hellermanntyton/wc3-0/clip-tag-marked-0-075-104-nylon/dp/2543159"
"FarnellItem","","http://www.newark.com/pdfs/datasheets/Wiremold/ED1025.pdf","(EN)","","{""name"":""Product Range:"",""value"":""-""}","WIREMOLD","V2010A2","United States","","http://uk.farnell.com/productimages/large/en_US/4841142.jpg","1","V2010A2 WIREMOLD, ENTRANCE END FITTING","Electrical,Electrical Accessories","785","http://uk.farnell.com/wiremold/v2010a2/entrance-end-fitting/dp/1486512"
"FarnellItem","1584T6DH6,738W-X2/03,HBL5252,1712,1730","http://www.farnell.com/datasheets/164250.pdf","(EN)","","{""name"":""No. of Outlets:"",""value"":""6Outlets""},{""name"":""Outlet Type:"",""value"":""NEMA 5-15R""},{""name"":""Current Rating:"",""value"":""15A""},{""name"":""Supply Voltage V AC:"",""value"":""120V""},{""name"":""Plug Type:"",""value"":""NEMA 5-15P""},{""name"":""Cable Length:"",""value"":""1.8m""},{""name"":""Product Range:"",""value"":""-""}","WIREMOLD","ULBH6-6","Mexico","","http://uk.farnell.com/productimages/large/en_US/4429503.jpg","1","ULBH6-6 WIREMOLD, POWER OUTLET STRIP","Electrical,Power Outlet Strips","8413","http://uk.farnell.com/wiremold/ulbh6-6/power-outlet-strip/dp/1798103"
"FarnellItem","1589H8G1,17237 8 B1,17238,17030","http://www.farnell.com/datasheets/164250.pdf","(EN)","","{""name"":""No. of Outlets:"",""value"":""8Outlets""},{""name"":""Outlet Type:"",""value"":""NEMA 5-20R""},{""name"":""Current Rating:"",""value"":""20A""},{""name"":""Supply Voltage V AC:"",""value"":""120V""},{""name"":""Plug Type:"",""value"":""NEMA 5-20P""},{""name"":""Cable Length:"",""value"":""4.6m""},{""name"":""Product Range:"",""value"":""-""}","WIREMOLD","ULB820-15","Mexico","","http://uk.farnell.com/productimages/large/en_US/5016928.jpg","1","ULB820-15 WIREMOLD, PLUG-IN OUTLET CENTER","Electrical,Power Outlet Strips","18100","http://uk.farnell.com/wiremold/ulb820-15/plug-in-outlet-center/dp/2500165"
"FarnellItem","SPC11096,1589H6G1","","","","{""name"":""No. of Outlets:"",""value"":""6Outlets""},{""name"":""Outlet Type:"",""value"":""NEMA 5-20R""},{""name"":""Current Rating:"",""value"":""20A""},{""name"":""Supply Voltage V AC:"",""value"":""120V""},{""name"":""Plug Type:"",""value"":""NEMA 5-20P""},{""name"":""Cable Length:"",""value"":""4.6m""},{""name"":""Product Range:"",""value"":""-""}","WIREMOLD","ULB620-15","Mexico","","http://uk.farnell.com/productimages/large/en_US/4831806.jpg","5","ULB620-15 WIREMOLD, POWER OUTLET STRIP, 6 OUTLET, 20A, 120V","Electrical,Power Outlet Strips","11400","http://uk.farnell.com/wiremold/ulb620-15/power-outlet-strip-6-outlet-20a/dp/2012625"
